# x_m,y_m,w_tr_right_m,w_tr_left_m
2.5,1.6099999999999999,0.49244289008980524,0.5099019513592785
2.55,1.6099999999999999,0.5147815070493501,0.49244289008980524
2.6000000000000005,1.56,0.49244289008980524,0.5147815070493501
2.6500000000000004,1.56,0.5147815070493501,0.49244289008980524
2.7,1.5100000000000002,0.5,0.5147815070493501
2.75,1.5100000000000002,0.5315072906367325,0.49244289008980524
2.8500000000000005,1.4100000000000001,0.47434164902525694,0.5385164807134504
2.95,1.4100000000000001,0.5099019513592785,0.49244289008980524
3.000000000000001,1.3599999999999999,0.47434164902525694,0.5147815070493501
3.05,1.3599999999999999,0.49244289008980524,0.49244289008980524
3.1000000000000005,1.31,0.4716990566028302,0.5147815070493501
3.1499999999999995,1.31,0.49244289008980524,0.49244289008980524
3.2,1.2600000000000002,0.4716990566028302,0.5147815070493501
3.250000000000001,1.2600000000000002,0.49244289008980524,0.49244289008980524
3.3,1.21,0.4716990566028302,0.5147815070493501
3.3500000000000005,1.21,0.49244289008980524,0.49244289008980524
3.3999999999999995,1.1600000000000001,0.4716990566028302,0.5147815070493501
3.45,1.1600000000000001,0.49244289008980524,0.49244289008980524
3.500000000000001,1.1099999999999999,0.4609772228646444,0.5
3.55,1.1099999999999999,0.47434164902525694,0.4716990566028302
3.6000000000000005,1.06,0.447213595499958,0.49244289008980524
3.6499999999999995,1.06,0.4716990566028302,0.4716990566028302
3.7,1.0100000000000002,0.447213595499958,0.49244289008980524
3.750000000000001,1.0100000000000002,0.4716990566028302,0.4716990566028302
3.8,0.96,0.4609772228646444,0.49244289008980524
3.8500000000000005,0.96,0.49244289008980524,0.4716990566028302
3.8999999999999995,0.9100000000000001,0.4716990566028302,0.49244289008980524
3.95,0.9100000000000001,0.49244289008980524,0.4716990566028302
4.000000000000001,0.8599999999999999,0.45276925690687087,0.49244289008980524
4.05,0.8599999999999999,0.4609772228646444,0.4609772228646444
4.1000000000000005,0.81,0.42720018726587655,0.4716990566028302
4.1499999999999995,0.81,0.447213595499958,0.447213595499958
4.2,0.7600000000000002,0.41231056256176607,0.4716990566028302
4.3,0.7600000000000002,0.447213595499958,0.42720018726587655
4.3500000000000005,0.71,0.41231056256176607,0.447213595499958
4.400000000000001,0.71,0.42720018726587655,0.42720018726587655
4.45,0.6600000000000001,0.40311288741492746,0.447213595499958
4.500000000000001,0.6600000000000001,0.42720018726587655,0.42720018726587655
4.55,0.6099999999999999,0.40311288741492746,0.447213595499958
4.6000000000000005,0.6099999999999999,0.4301162633521314,0.42720018726587655
4.650000000000001,0.56,0.4242640687119285,0.447213595499958
4.7,0.56,0.4609772228646444,0.42720018726587655
4.8,0.45999999999999996,0.4609772228646444,0.4716990566028302
4.8500000000000005,0.45999999999999996,0.4949747468305833,0.447213595499958
4.95,0.3599999999999999,0.4949747468305833,0.49244289008980524
5.000000000000001,0.3599999999999999,0.5315072906367325,0.4716990566028302
5.250000000000001,0.10999999999999988,0.570087712549569,0.5830951894845301
5.3,0.10999999999999988,0.6103277807866851,0.5590169943749475
5.650000000000001,-0.24,0.7433034373659253,0.7158910531638177
5.650000000000001,-0.3400000000000001,0.7158910531638177,0.8062257748298549
5.7,-0.3900000000000001,0.7566372975210779,0.7632168761236874
5.650000000000001,-0.43999999999999995,0.70178344238091,0.7778174593052023
5.650000000000001,-0.54,0.7000000000000001,0.7071067811865476
5.6000000000000005,-0.5900000000000001,0.65,0.7106335201775948
5.6000000000000005,-0.74,0.65,0.6264982043070835
5.55,-0.79,0.6000000000000001,0.6264982043070835
5.55,-0.8400000000000001,0.6000000000000001,0.5830951894845301
5.500000000000001,-0.8900000000000001,0.55,0.570087712549569
5.500000000000001,-0.94,0.55,0.5315072906367325
5.45,-0.99,0.5,0.5315072906367325
5.45,-1.04,0.5024937810560445,0.4949747468305833
5.400000000000001,-1.09,0.4609772228646444,0.5
5.400000000000001,-1.1400000000000001,0.47434164902525694,0.4609772228646444
5.3500000000000005,-1.19,0.447213595499958,0.4609772228646444
5.3500000000000005,-1.2400000000000002,0.4716990566028302,0.4242640687119285
5.250000000000001,-1.34,0.4609772228646444,0.4242640687119285
5.2,-1.34,0.4242640687119285,0.447213595499958
5.150000000000001,-1.3900000000000001,0.4301162633521314,0.4301162633521314
5.1000000000000005,-1.3900000000000001,0.40311288741492746,0.45
5.05,-1.44,0.42720018726587655,0.40311288741492746
5.000000000000001,-1.44,0.41231056256176607,0.41231056256176607
4.95,-1.4900000000000002,0.45276925690687087,0.38078865529319544
